,#bit12,#bit11,#bit10,#bit9,#bit8,#bit7,#bit6,#bit5,#bit4,#bit3,#bit2,#bit1,Expected Time,k-opt
Expected Time General,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.718722030152165,All
553,0,0,1,0,0,0,1,0,1,0,0,1,25.999999999999975,12
552,0,0,1,0,0,0,1,0,1,0,0,0,22.999999999999975,12
551,0,0,1,0,0,0,1,0,0,1,1,1,27.926167427284323,7
550,0,0,1,0,0,0,1,0,0,1,1,0,25.999999999999975,12
549,0,0,1,0,0,0,1,0,0,1,0,1,25.999999999999975,12
548,0,0,1,0,0,0,1,0,0,1,0,0,22.999999999999975,12
547,0,0,1,0,0,0,1,0,0,0,1,1,25.999999999999975,12
546,0,0,1,0,0,0,1,0,0,0,1,0,22.999999999999975,12
545,0,0,1,0,0,0,1,0,0,0,0,1,22.999999999999975,12
544,0,0,1,0,0,0,1,0,0,0,0,0,18.99999999999998,12
543,0,0,1,0,0,0,0,1,1,1,1,1,27.874776535970373,6
542,0,0,1,0,0,0,0,1,1,1,1,0,27.92678261121963,7
541,0,0,1,0,0,0,0,1,1,1,0,1,27.92678261121963,7
540,0,0,1,0,0,0,0,1,1,1,0,0,25.999999999999975,12
539,0,0,1,0,0,0,0,1,1,0,1,1,27.926827320082587,7
538,0,0,1,0,0,0,0,1,1,0,1,0,25.999999999999975,12
537,0,0,1,0,0,0,0,1,1,0,0,1,25.999999999999975,12
536,0,0,1,0,0,0,0,1,1,0,0,0,22.999999999999975,12
535,0,0,1,0,0,0,0,1,0,1,1,1,27.926903824495025,7
534,0,0,1,0,0,0,0,1,0,1,1,0,25.999999999999975,12
533,0,0,1,0,0,0,0,1,0,1,0,1,25.999999999999975,12
532,0,0,1,0,0,0,0,1,0,1,0,0,22.999999999999975,12
531,0,0,1,0,0,0,0,1,0,0,1,1,25.999999999999975,12
530,0,0,1,0,0,0,0,1,0,0,1,0,22.999999999999975,12
529,0,0,1,0,0,0,0,1,0,0,0,1,22.999999999999975,12
528,0,0,1,0,0,0,0,1,0,0,0,0,18.99999999999998,12
527,0,0,1,0,0,0,0,0,1,1,1,1,27.927127586579207,7
526,0,0,1,0,0,0,0,0,1,1,1,0,25.999999999999975,12
525,0,0,1,0,0,0,0,0,1,1,0,1,25.999999999999975,12
524,0,0,1,0,0,0,0,0,1,1,0,0,22.999999999999975,12
523,0,0,1,0,0,0,0,0,1,0,1,1,25.999999999999975,12
522,0,0,1,0,0,0,0,0,1,0,1,0,22.999999999999975,12
521,0,0,1,0,0,0,0,0,1,0,0,1,22.999999999999975,12
520,0,0,1,0,0,0,0,0,1,0,0,0,18.99999999999998,12
519,0,0,1,0,0,0,0,0,0,1,1,1,25.999999999999975,12
518,0,0,1,0,0,0,0,0,0,1,1,0,22.999999999999975,12
517,0,0,1,0,0,0,0,0,0,1,0,1,22.999999999999975,12
516,0,0,1,0,0,0,0,0,0,1,0,0,18.99999999999998,12
515,0,0,1,0,0,0,0,0,0,0,1,1,22.999999999999975,12
514,0,0,1,0,0,0,0,0,0,0,1,0,18.99999999999998,12
513,0,0,1,0,0,0,0,0,0,0,0,1,18.99999999999998,12
512,0,0,1,0,0,0,0,0,0,0,0,0,12.999999999999984,12
511,0,0,0,1,1,1,1,1,1,1,1,1,21.999999999999975,1
510,0,0,0,1,1,1,1,1,1,1,1,0,24.999999999999975,1
509,0,0,0,1,1,1,1,1,1,1,0,1,24.999999999999975,1
508,0,0,0,1,1,1,1,1,1,1,0,0,27.399999999999974,1
507,0,0,0,1,1,1,1,1,1,0,1,1,24.999999999999975,1
506,0,0,0,1,1,1,1,1,1,0,1,0,27.399999999999974,1
505,0,0,0,1,1,1,1,1,1,0,0,1,27.399999999999974,1
504,0,0,0,1,1,1,1,1,1,0,0,0,27.805236425798945,6
503,0,0,0,1,1,1,1,1,0,1,1,1,24.999999999999975,1
502,0,0,0,1,1,1,1,1,0,1,1,0,27.399999999999974,1
501,0,0,0,1,1,1,1,1,0,1,0,1,27.399999999999974,1
500,0,0,0,1,1,1,1,1,0,1,0,0,27.804894290783686,6
499,0,0,0,1,1,1,1,1,0,0,1,1,27.399999999999974,1
498,0,0,0,1,1,1,1,1,0,0,1,0,27.804827480504226,6
497,0,0,0,1,1,1,1,1,0,0,0,1,27.804827480504226,6
496,0,0,0,1,1,1,1,1,0,0,0,0,27.816909588734482,7
495,0,0,0,1,1,1,1,0,1,1,1,1,24.999999999999975,1
494,0,0,0,1,1,1,1,0,1,1,1,0,27.399999999999974,1
493,0,0,0,1,1,1,1,0,1,1,0,1,27.399999999999974,1
492,0,0,0,1,1,1,1,0,1,1,0,0,27.804180974079692,6
491,0,0,0,1,1,1,1,0,1,0,1,1,27.399999999999974,1
490,0,0,0,1,1,1,1,0,1,0,1,0,27.804215722527967,6
489,0,0,0,1,1,1,1,0,1,0,0,1,27.804215722527967,6
488,0,0,0,1,1,1,1,0,1,0,0,0,27.818157274428323,7
487,0,0,0,1,1,1,1,0,0,1,1,1,27.399999999999974,1
486,0,0,0,1,1,1,1,0,0,1,1,0,27.803909808521787,6
485,0,0,0,1,1,1,1,0,0,1,0,1,27.803909808521787,6
484,0,0,0,1,1,1,1,0,0,1,0,0,27.818753379562224,7
483,0,0,0,1,1,1,1,0,0,0,1,1,27.803440004024587,6
482,0,0,0,1,1,1,1,0,0,0,1,0,27.81916765350977,7
481,0,0,0,1,1,1,1,0,0,0,0,1,27.81916765350977,7
480,0,0,0,1,1,1,1,0,0,0,0,0,25.999999999999975,12
479,0,0,0,1,1,1,0,1,1,1,1,1,24.999999999999975,1
478,0,0,0,1,1,1,0,1,1,1,1,0,27.399999999999974,1
477,0,0,0,1,1,1,0,1,1,1,0,1,27.399999999999974,1
476,0,0,0,1,1,1,0,1,1,1,0,0,27.803278375631532,6
475,0,0,0,1,1,1,0,1,1,0,1,1,27.399999999999974,1
474,0,0,0,1,1,1,0,1,1,0,1,0,27.803425169460553,6
473,0,0,0,1,1,1,0,1,1,0,0,1,27.803425169460553,6
472,0,0,0,1,1,1,0,1,1,0,0,0,27.81912950467478,7
471,0,0,0,1,1,1,0,1,0,1,1,1,27.399999999999974,1
470,0,0,0,1,1,1,0,1,0,1,1,0,27.803271521006156,6
469,0,0,0,1,1,1,0,1,0,1,0,1,27.803271521006156,6
468,0,0,0,1,1,1,0,1,0,1,0,0,27.819562056311575,7
467,0,0,0,1,1,1,0,1,0,0,1,1,27.80297355281717,6
466,0,0,0,1,1,1,0,1,0,0,1,0,27.819876137086126,7
465,0,0,0,1,1,1,0,1,0,0,0,1,27.819876137086126,7
464,0,0,0,1,1,1,0,1,0,0,0,0,25.999999999999975,12
463,0,0,0,1,1,1,0,0,1,1,1,1,27.399999999999974,1
462,0,0,0,1,1,1,0,0,1,1,1,0,27.80295916814102,6
461,0,0,0,1,1,1,0,0,1,1,0,1,27.80295916814102,6
460,0,0,0,1,1,1,0,0,1,1,0,0,27.81992179385397,7
459,0,0,0,1,1,1,0,0,1,0,1,1,27.80272359133293,6
458,0,0,0,1,1,1,0,0,1,0,1,0,27.820226674341466,7
457,0,0,0,1,1,1,0,0,1,0,0,1,27.820226674341466,7
456,0,0,0,1,1,1,0,0,1,0,0,0,25.999999999999975,12
455,0,0,0,1,1,1,0,0,0,1,1,1,27.80239541339588,6
454,0,0,0,1,1,1,0,0,0,1,1,0,27.820184448648284,7
453,0,0,0,1,1,1,0,0,0,1,0,1,27.820184448648284,7
452,0,0,0,1,1,1,0,0,0,1,0,0,25.999999999999975,12
451,0,0,0,1,1,1,0,0,0,0,1,1,27.81996659526918,7
450,0,0,0,1,1,1,0,0,0,0,1,0,25.999999999999975,12
449,0,0,0,1,1,1,0,0,0,0,0,1,25.999999999999975,12
448,0,0,0,1,1,1,0,0,0,0,0,0,22.999999999999975,12
447,0,0,0,1,1,0,1,1,1,1,1,1,24.999999999999975,1
446,0,0,0,1,1,0,1,1,1,1,1,0,27.399999999999974,1
445,0,0,0,1,1,0,1,1,1,1,0,1,27.399999999999974,1
444,0,0,0,1,1,0,1,1,1,1,0,0,27.797918470407115,6
443,0,0,0,1,1,0,1,1,1,0,1,1,27.399999999999974,1
442,0,0,0,1,1,0,1,1,1,0,1,0,27.79808354437092,6
441,0,0,0,1,1,0,1,1,1,0,0,1,27.79808354437092,6
440,0,0,0,1,1,0,1,1,1,0,0,0,27.820930830360233,7
439,0,0,0,1,1,0,1,1,0,1,1,1,27.399999999999974,1
438,0,0,0,1,1,0,1,1,0,1,1,0,27.797984834341683,6
437,0,0,0,1,1,0,1,1,0,1,0,1,27.797984834341683,6
436,0,0,0,1,1,0,1,1,0,1,0,0,27.821294096242433,7
435,0,0,0,1,1,0,1,1,0,0,1,1,27.79775596843542,6
434,0,0,0,1,1,0,1,1,0,0,1,0,27.821562311603103,7
433,0,0,0,1,1,0,1,1,0,0,0,1,27.821562311603103,7
432,0,0,0,1,1,0,1,1,0,0,0,0,25.999999999999975,12
431,0,0,0,1,1,0,1,0,1,1,1,1,27.399999999999974,1
430,0,0,0,1,1,0,1,0,1,1,1,0,27.797738905527027,6
429,0,0,0,1,1,0,1,0,1,1,0,1,27.797738905527027,6
428,0,0,0,1,1,0,1,0,1,1,0,0,27.821605325589474,7
427,0,0,0,1,1,0,1,0,1,0,1,1,27.79747086289716,6
426,0,0,0,1,1,0,1,0,1,0,1,0,27.82197656346878,7
425,0,0,0,1,1,0,1,0,1,0,0,1,27.82197656346878,7
424,0,0,0,1,1,0,1,0,1,0,0,0,25.999999999999975,12
423,0,0,0,1,1,0,1,0,0,1,1,1,27.79709748792814,6
422,0,0,0,1,1,0,1,0,0,1,1,0,27.82199719686458,7
421,0,0,0,1,1,0,1,0,0,1,0,1,27.82199719686458,7
420,0,0,0,1,1,0,1,0,0,1,0,0,25.999999999999975,12
419,0,0,0,1,1,0,1,0,0,0,1,1,27.82181236908461,7
418,0,0,0,1,1,0,1,0,0,0,1,0,25.999999999999975,12
417,0,0,0,1,1,0,1,0,0,0,0,1,25.999999999999975,12
416,0,0,0,1,1,0,1,0,0,0,0,0,22.999999999999975,12
415,0,0,0,1,1,0,0,1,1,1,1,1,27.399999999999974,1
414,0,0,0,1,1,0,0,1,1,1,1,0,27.795028943855364,6
413,0,0,0,1,1,0,0,1,1,1,0,1,27.795028943855364,6
412,0,0,0,1,1,0,0,1,1,1,0,0,27.821965279269836,7
411,0,0,0,1,1,0,0,1,1,0,1,1,27.79474351692224,6
410,0,0,0,1,1,0,0,1,1,0,1,0,27.822484013556345,7
409,0,0,0,1,1,0,0,1,1,0,0,1,27.822484013556345,7
408,0,0,0,1,1,0,0,1,1,0,0,0,25.999999999999975,12
407,0,0,0,1,1,0,0,1,0,1,1,1,27.79423657581957,6
406,0,0,0,1,1,0,0,1,0,1,1,0,27.82271562742026,7
405,0,0,0,1,1,0,0,1,0,1,0,1,27.82271562742026,7
404,0,0,0,1,1,0,0,1,0,1,0,0,25.999999999999975,12
403,0,0,0,1,1,0,0,1,0,0,1,1,27.822561669076666,7
402,0,0,0,1,1,0,0,1,0,0,1,0,25.999999999999975,12
401,0,0,0,1,1,0,0,1,0,0,0,1,25.999999999999975,12
400,0,0,0,1,1,0,0,1,0,0,0,0,22.999999999999975,12
399,0,0,0,1,1,0,0,0,1,1,1,1,27.79332444078479,6
398,0,0,0,1,1,0,0,0,1,1,1,0,27.823074055544062,7
397,0,0,0,1,1,0,0,0,1,1,0,1,27.823074055544062,7
396,0,0,0,1,1,0,0,0,1,1,0,0,25.999999999999975,12
395,0,0,0,1,1,0,0,0,1,0,1,1,27.822946086971704,7
394,0,0,0,1,1,0,0,0,1,0,1,0,25.999999999999975,12
393,0,0,0,1,1,0,0,0,1,0,0,1,25.999999999999975,12
392,0,0,0,1,1,0,0,0,1,0,0,0,22.999999999999975,12
391,0,0,0,1,1,0,0,0,0,1,1,1,27.82280133964381,7
390,0,0,0,1,1,0,0,0,0,1,1,0,25.999999999999975,12
389,0,0,0,1,1,0,0,0,0,1,0,1,25.999999999999975,12
388,0,0,0,1,1,0,0,0,0,1,0,0,22.999999999999975,12
387,0,0,0,1,1,0,0,0,0,0,1,1,25.999999999999975,12
386,0,0,0,1,1,0,0,0,0,0,1,0,22.999999999999975,12
385,0,0,0,1,1,0,0,0,0,0,0,1,22.999999999999975,12
384,0,0,0,1,1,0,0,0,0,0,0,0,18.99999999999998,12
383,0,0,0,1,0,1,1,1,1,1,1,1,24.999999999999975,1
382,0,0,0,1,0,1,1,1,1,1,1,0,27.399999999999974,1
381,0,0,0,1,0,1,1,1,1,1,0,1,27.399999999999974,1
380,0,0,0,1,0,1,1,1,1,1,0,0,27.769165923734047,6
379,0,0,0,1,0,1,1,1,1,0,1,1,27.399999999999974,1
378,0,0,0,1,0,1,1,1,1,0,1,0,27.769402688216726,6
377,0,0,0,1,0,1,1,1,1,0,0,1,27.769402688216726,6
376,0,0,0,1,0,1,1,1,1,0,0,0,27.81672328158873,7
375,0,0,0,1,0,1,1,1,0,1,1,1,27.399999999999974,1
374,0,0,0,1,0,1,1,1,0,1,1,0,27.769458204046128,6
373,0,0,0,1,0,1,1,1,0,1,0,1,27.769458204046128,6
372,0,0,0,1,0,1,1,1,0,1,0,0,27.817046805568978,7
371,0,0,0,1,0,1,1,1,0,0,1,1,27.769219112210777,6
370,0,0,0,1,0,1,1,1,0,0,1,0,27.817320772733783,7
369,0,0,0,1,0,1,1,1,0,0,0,1,27.817320772733783,7
368,0,0,0,1,0,1,1,1,0,0,0,0,25.999999999999975,12
367,0,0,0,1,0,1,1,0,1,1,1,1,27.399999999999974,1
366,0,0,0,1,0,1,1,0,1,1,1,0,27.769199417603183,6
365,0,0,0,1,0,1,1,0,1,1,0,1,27.769199417603183,6
364,0,0,0,1,0,1,1,0,1,1,0,0,27.817478797247738,7
363,0,0,0,1,0,1,1,0,1,0,1,1,27.7690466769137,6
362,0,0,0,1,0,1,1,0,1,0,1,0,27.817714435264524,7
361,0,0,0,1,0,1,1,0,1,0,0,1,27.817714435264524,7
360,0,0,0,1,0,1,1,0,1,0,0,0,25.999999999999975,12
359,0,0,0,1,0,1,1,0,0,1,1,1,27.768723149367506,6
358,0,0,0,1,0,1,1,0,0,1,1,0,27.817852947059105,7
357,0,0,0,1,0,1,1,0,0,1,0,1,27.817852947059105,7
356,0,0,0,1,0,1,1,0,0,1,0,0,25.999999999999975,12
355,0,0,0,1,0,1,1,0,0,0,1,1,27.81766956168006,7
354,0,0,0,1,0,1,1,0,0,0,1,0,25.999999999999975,12
353,0,0,0,1,0,1,1,0,0,0,0,1,25.999999999999975,12
352,0,0,0,1,0,1,1,0,0,0,0,0,22.999999999999975,12
351,0,0,0,1,0,1,0,1,1,1,1,1,27.399999999999974,1
350,0,0,0,1,0,1,0,1,1,1,1,0,27.766903022412702,6
349,0,0,0,1,0,1,0,1,1,1,0,1,27.766903022412702,6
348,0,0,0,1,0,1,0,1,1,1,0,0,27.8179586042004,7
347,0,0,0,1,0,1,0,1,1,0,1,1,27.766661676214007,6
346,0,0,0,1,0,1,0,1,1,0,1,0,27.81842055571935,7
345,0,0,0,1,0,1,0,1,1,0,0,1,27.81842055571935,7
344,0,0,0,1,0,1,0,1,1,0,0,0,25.999999999999975,12
343,0,0,0,1,0,1,0,1,0,1,1,1,27.766329812823656,6
342,0,0,0,1,0,1,0,1,0,1,1,0,27.818629683927632,7
341,0,0,0,1,0,1,0,1,0,1,0,1,27.818629683927632,7
340,0,0,0,1,0,1,0,1,0,1,0,0,25.999999999999975,12
339,0,0,0,1,0,1,0,1,0,0,1,1,27.818560316918457,7
338,0,0,0,1,0,1,0,1,0,0,1,0,25.999999999999975,12
337,0,0,0,1,0,1,0,1,0,0,0,1,25.999999999999975,12
336,0,0,0,1,0,1,0,1,0,0,0,0,22.999999999999975,12
335,0,0,0,1,0,1,0,0,1,1,1,1,27.765642867466667,6
334,0,0,0,1,0,1,0,0,1,1,1,0,27.818931738691425,7
333,0,0,0,1,0,1,0,0,1,1,0,1,27.818931738691425,7
332,0,0,0,1,0,1,0,0,1,1,0,0,25.999999999999975,12
331,0,0,0,1,0,1,0,0,1,0,1,1,27.81888214757552,7
330,0,0,0,1,0,1,0,0,1,0,1,0,25.999999999999975,12
329,0,0,0,1,0,1,0,0,1,0,0,1,25.999999999999975,12
328,0,0,0,1,0,1,0,0,1,0,0,0,22.999999999999975,12
327,0,0,0,1,0,1,0,0,0,1,1,1,27.81885876570208,7
326,0,0,0,1,0,1,0,0,0,1,1,0,25.999999999999975,12
325,0,0,0,1,0,1,0,0,0,1,0,1,25.999999999999975,12
324,0,0,0,1,0,1,0,0,0,1,0,0,22.999999999999975,12
323,0,0,0,1,0,1,0,0,0,0,1,1,25.999999999999975,12
322,0,0,0,1,0,1,0,0,0,0,1,0,22.999999999999975,12
321,0,0,0,1,0,1,0,0,0,0,0,1,22.999999999999975,12
320,0,0,0,1,0,1,0,0,0,0,0,0,18.99999999999998,12
319,0,0,0,1,0,0,1,1,1,1,1,1,27.399999999999974,1
318,0,0,0,1,0,0,1,1,1,1,1,0,27.74827834273013,6
317,0,0,0,1,0,0,1,1,1,1,0,1,27.74827834273013,6
316,0,0,0,1,0,0,1,1,1,1,0,0,27.817066372893617,7
315,0,0,0,1,0,0,1,1,1,0,1,1,27.748092813728128,6
314,0,0,0,1,0,0,1,1,1,0,1,0,27.817489397920497,7
313,0,0,0,1,0,0,1,1,1,0,0,1,27.817489397920497,7
312,0,0,0,1,0,0,1,1,1,0,0,0,25.999999999999975,12
311,0,0,0,1,0,0,1,1,0,1,1,1,27.747772465343647,6
310,0,0,0,1,0,0,1,1,0,1,1,0,27.81769965127824,7
309,0,0,0,1,0,0,1,1,0,1,0,1,27.81769965127824,7
308,0,0,0,1,0,0,1,1,0,1,0,0,25.999999999999975,12
307,0,0,0,1,0,0,1,1,0,0,1,1,27.817575515383446,7
306,0,0,0,1,0,0,1,1,0,0,1,0,25.999999999999975,12
305,0,0,0,1,0,0,1,1,0,0,0,1,25.999999999999975,12
304,0,0,0,1,0,0,1,1,0,0,0,0,22.999999999999975,12
303,0,0,0,1,0,0,1,0,1,1,1,1,27.747195100491613,6
302,0,0,0,1,0,0,1,0,1,1,1,0,27.817931131143553,7
301,0,0,0,1,0,0,1,0,1,1,0,1,27.817931131143553,7
300,0,0,0,1,0,0,1,0,1,1,0,0,25.999999999999975,12
299,0,0,0,1,0,0,1,0,1,0,1,1,27.81794212828301,7
298,0,0,0,1,0,0,1,0,1,0,1,0,25.999999999999975,12
297,0,0,0,1,0,0,1,0,1,0,0,1,25.999999999999975,12
296,0,0,0,1,0,0,1,0,1,0,0,0,22.999999999999975,12
295,0,0,0,1,0,0,1,0,0,1,1,1,27.817928838608747,7
294,0,0,0,1,0,0,1,0,0,1,1,0,25.999999999999975,12
293,0,0,0,1,0,0,1,0,0,1,0,1,25.999999999999975,12
292,0,0,0,1,0,0,1,0,0,1,0,0,22.999999999999975,12
291,0,0,0,1,0,0,1,0,0,0,1,1,25.999999999999975,12
290,0,0,0,1,0,0,1,0,0,0,1,0,22.999999999999975,12
289,0,0,0,1,0,0,1,0,0,0,0,1,22.999999999999975,12
288,0,0,0,1,0,0,1,0,0,0,0,0,18.99999999999998,12
287,0,0,0,1,0,0,0,1,1,1,1,1,27.73629835376704,6
286,0,0,0,1,0,0,0,1,1,1,1,0,27.81826294054659,7
285,0,0,0,1,0,0,0,1,1,1,0,1,27.81826294054659,7
284,0,0,0,1,0,0,0,1,1,1,0,0,25.999999999999975,12
283,0,0,0,1,0,0,0,1,1,0,1,1,27.818254311417284,7
282,0,0,0,1,0,0,0,1,1,0,1,0,25.999999999999975,12
281,0,0,0,1,0,0,0,1,1,0,0,1,25.999999999999975,12
280,0,0,0,1,0,0,0,1,1,0,0,0,22.999999999999975,12
279,0,0,0,1,0,0,0,1,0,1,1,1,27.81834174011253,7
278,0,0,0,1,0,0,0,1,0,1,1,0,25.999999999999975,12
277,0,0,0,1,0,0,0,1,0,1,0,1,25.999999999999975,12
276,0,0,0,1,0,0,0,1,0,1,0,0,22.999999999999975,12
275,0,0,0,1,0,0,0,1,0,0,1,1,25.999999999999975,12
274,0,0,0,1,0,0,0,1,0,0,1,0,22.999999999999975,12
273,0,0,0,1,0,0,0,1,0,0,0,1,22.999999999999975,12
272,0,0,0,1,0,0,0,1,0,0,0,0,18.99999999999998,12
271,0,0,0,1,0,0,0,0,1,1,1,1,27.818458447147783,7
270,0,0,0,1,0,0,0,0,1,1,1,0,25.999999999999975,12
269,0,0,0,1,0,0,0,0,1,1,0,1,25.999999999999975,12
268,0,0,0,1,0,0,0,0,1,1,0,0,22.999999999999975,12
267,0,0,0,1,0,0,0,0,1,0,1,1,25.999999999999975,12
266,0,0,0,1,0,0,0,0,1,0,1,0,22.999999999999975,12
265,0,0,0,1,0,0,0,0,1,0,0,1,22.999999999999975,12
264,0,0,0,1,0,0,0,0,1,0,0,0,18.99999999999998,12
263,0,0,0,1,0,0,0,0,0,1,1,1,25.999999999999975,12
262,0,0,0,1,0,0,0,0,0,1,1,0,22.999999999999975,12
261,0,0,0,1,0,0,0,0,0,1,0,1,22.999999999999975,12
260,0,0,0,1,0,0,0,0,0,1,0,0,18.99999999999998,12
259,0,0,0,1,0,0,0,0,0,0,1,1,22.999999999999975,12
258,0,0,0,1,0,0,0,0,0,0,1,0,18.99999999999998,12
257,0,0,0,1,0,0,0,0,0,0,0,1,18.99999999999998,12
256,0,0,0,1,0,0,0,0,0,0,0,0,12.999999999999984,12
255,0,0,0,0,1,1,1,1,1,1,1,1,24.999999999999975,1
254,0,0,0,0,1,1,1,1,1,1,1,0,27.399999999999974,1
253,0,0,0,0,1,1,1,1,1,1,0,1,27.399999999999974,1
252,0,0,0,0,1,1,1,1,1,1,0,0,27.677925380327473,6
251,0,0,0,0,1,1,1,1,1,0,1,1,27.399999999999974,1
250,0,0,0,0,1,1,1,1,1,0,1,0,27.67808173576928,6
249,0,0,0,0,1,1,1,1,1,0,0,1,27.67808173576928,6
248,0,0,0,0,1,1,1,1,1,0,0,0,27.76132728345004,7
247,0,0,0,0,1,1,1,1,0,1,1,1,27.399999999999974,1
246,0,0,0,0,1,1,1,1,0,1,1,0,27.67803656322748,6
245,0,0,0,0,1,1,1,1,0,1,0,1,27.67803656322748,6
244,0,0,0,0,1,1,1,1,0,1,0,0,27.761685962993056,7
243,0,0,0,0,1,1,1,1,0,0,1,1,27.67783064210157,6
242,0,0,0,0,1,1,1,1,0,0,1,0,27.761686297349975,6
241,0,0,0,0,1,1,1,1,0,0,0,1,27.761686297349975,6
240,0,0,0,0,1,1,1,1,0,0,0,0,25.999999999999975,12
239,0,0,0,0,1,1,1,0,1,1,1,1,27.399999999999974,1
238,0,0,0,0,1,1,1,0,1,1,1,0,27.67792725652075,6
237,0,0,0,0,1,1,1,0,1,1,0,1,27.67792725652075,6
236,0,0,0,0,1,1,1,0,1,1,0,0,27.761507783444788,6
235,0,0,0,0,1,1,1,0,1,0,1,1,27.67771429810741,6
234,0,0,0,0,1,1,1,0,1,0,1,0,27.761423798429345,6
233,0,0,0,0,1,1,1,0,1,0,0,1,27.761423798429345,6
232,0,0,0,0,1,1,1,0,1,0,0,0,25.999999999999975,12
231,0,0,0,0,1,1,1,0,0,1,1,1,27.67742085900031,6
230,0,0,0,0,1,1,1,0,0,1,1,0,27.76123432022257,6
229,0,0,0,0,1,1,1,0,0,1,0,1,27.76123432022257,6
228,0,0,0,0,1,1,1,0,0,1,0,0,25.999999999999975,12
227,0,0,0,0,1,1,1,0,0,0,1,1,27.76117415020754,6
226,0,0,0,0,1,1,1,0,0,0,1,0,25.999999999999975,12
225,0,0,0,0,1,1,1,0,0,0,0,1,25.999999999999975,12
224,0,0,0,0,1,1,1,0,0,0,0,0,22.999999999999975,12
223,0,0,0,0,1,1,0,1,1,1,1,1,27.399999999999974,1
222,0,0,0,0,1,1,0,1,1,1,1,0,27.675987658150348,6
221,0,0,0,0,1,1,0,1,1,1,0,1,27.675987658150348,6
220,0,0,0,0,1,1,0,1,1,1,0,0,27.761129198890703,6
219,0,0,0,0,1,1,0,1,1,0,1,1,27.675850809467057,6
218,0,0,0,0,1,1,0,1,1,0,1,0,27.76104574152964,6
217,0,0,0,0,1,1,0,1,1,0,0,1,27.76104574152964,6
216,0,0,0,0,1,1,0,1,1,0,0,0,25.999999999999975,12
215,0,0,0,0,1,1,0,1,0,1,1,1,27.675563771321787,6
214,0,0,0,0,1,1,0,1,0,1,1,0,27.760855686569634,6
213,0,0,0,0,1,1,0,1,0,1,0,1,27.760855686569634,6
212,0,0,0,0,1,1,0,1,0,1,0,0,25.999999999999975,12
211,0,0,0,0,1,1,0,1,0,0,1,1,27.76079599220615,6
210,0,0,0,0,1,1,0,1,0,0,1,0,25.999999999999975,12
209,0,0,0,0,1,1,0,1,0,0,0,1,25.999999999999975,12
208,0,0,0,0,1,1,0,1,0,0,0,0,22.999999999999975,12
207,0,0,0,0,1,1,0,0,1,1,1,1,27.67504500405273,6
206,0,0,0,0,1,1,0,0,1,1,1,0,27.760542586655863,6
205,0,0,0,0,1,1,0,0,1,1,0,1,27.760542586655863,6
204,0,0,0,0,1,1,0,0,1,1,0,0,25.999999999999975,12
203,0,0,0,0,1,1,0,0,1,0,1,1,27.760483507253564,6
202,0,0,0,0,1,1,0,0,1,0,1,0,25.999999999999975,12
201,0,0,0,0,1,1,0,0,1,0,0,1,25.999999999999975,12
200,0,0,0,0,1,1,0,0,1,0,0,0,22.999999999999975,12
199,0,0,0,0,1,1,0,0,0,1,1,1,27.760296502887748,6
198,0,0,0,0,1,1,0,0,0,1,1,0,25.999999999999975,12
197,0,0,0,0,1,1,0,0,0,1,0,1,25.999999999999975,12
196,0,0,0,0,1,1,0,0,0,1,0,0,22.999999999999975,12
195,0,0,0,0,1,1,0,0,0,0,1,1,25.999999999999975,12
194,0,0,0,0,1,1,0,0,0,0,1,0,22.999999999999975,12
193,0,0,0,0,1,1,0,0,0,0,0,1,22.999999999999975,12
192,0,0,0,0,1,1,0,0,0,0,0,0,18.99999999999998,12
191,0,0,0,0,1,0,1,1,1,1,1,1,27.399999999999974,1
190,0,0,0,0,1,0,1,1,1,1,1,0,27.65886138864579,6
189,0,0,0,0,1,0,1,1,1,1,0,1,27.65886138864579,6
188,0,0,0,0,1,0,1,1,1,1,0,0,27.74983875198038,6
187,0,0,0,0,1,0,1,1,1,0,1,1,27.658682766039608,6
186,0,0,0,0,1,0,1,1,1,0,1,0,27.7497578202364,6
185,0,0,0,0,1,0,1,1,1,0,0,1,27.7497578202364,6
184,0,0,0,0,1,0,1,1,1,0,0,0,25.999999999999975,12
183,0,0,0,0,1,0,1,1,0,1,1,1,27.658393913256727,6
182,0,0,0,0,1,0,1,1,0,1,1,0,27.74957033147258,6
181,0,0,0,0,1,0,1,1,0,1,0,1,27.74957033147258,6
180,0,0,0,0,1,0,1,1,0,1,0,0,25.999999999999975,12
179,0,0,0,0,1,0,1,1,0,0,1,1,27.749512891411754,6
178,0,0,0,0,1,0,1,1,0,0,1,0,25.999999999999975,12
177,0,0,0,0,1,0,1,1,0,0,0,1,25.999999999999975,12
176,0,0,0,0,1,0,1,1,0,0,0,0,22.999999999999975,12
175,0,0,0,0,1,0,1,0,1,1,1,1,27.657787454557486,6
174,0,0,0,0,1,0,1,0,1,1,1,0,27.749264606319922,6
173,0,0,0,0,1,0,1,0,1,1,0,1,27.749264606319922,6
172,0,0,0,0,1,0,1,0,1,1,0,0,25.999999999999975,12
171,0,0,0,0,1,0,1,0,1,0,1,1,27.74920769834633,6
170,0,0,0,0,1,0,1,0,1,0,1,0,25.999999999999975,12
169,0,0,0,0,1,0,1,0,1,0,0,1,25.999999999999975,12
